Event,Ardn_time_ms,ADC,SiPM_mV,Deadtime_ms,Temp_C
1505,764210,167,28.76,7985,23.15
1506,766124,389,81.58,7990,22.94
1507,766501,57,16.93,7995,23.05
1508,767132,67,18.51,8001,23.05
1509,767808,174,29.79,8007,23.15
1510,768454,60,17.43,8012,22.94
1511,768674,115,23.18,8018,23.15
1512,769368,275,47.73,8024,23.15
1513,770113,349,66.33,8030,23.15
1514,770593,70,18.93,8035,23.15
1515,770932,192,32.67,8041,23.15
1516,771302,115,23.18,8046,23.15
1517,771826,60,17.43,8052,22.94
1518,771912,93,21.41,8058,22.94
1519,772573,115,23.18,8063,23.05
1520,772668,71,19.06,8069,23.05
1521,773804,167,28.76,8074,23.15
1522,774330,67,18.51,8079,23.15
1523,774392,224,38.29,8085,23.15
1524,775009,57,16.93,8091,22.94
1525,775370,319,57.64,8097,23.15
1526,775960,107,22.55,8102,23.15
1527,776416,70,18.93,8107,23.15
1528,776563,101,22.08,8113,23.15
1529,778264,408,90.57,8118,23.37
1530,778969,51,15.86,8123,23.15
1531,779518,398,85.63,8128,23.05
1532,779868,275,47.73,8133,23.15
1533,780229,206,35.07,8139,23.05
1534,780504,56,16.76,8144,23.15
1535,780795,62,17.75,8150,23.15
1536,780983,77,19.81,8156,23.15
1537,781338,304,53.73,8161,23.15
1538,781516,71,19.06,8166,23.15
1539,781992,90,21.14,8172,23.15
1540,782017,224,38.29,8177,23.05
1541,782123,496,144.49,8183,23.05
1542,782829,56,16.76,8189,23.15
1543,783303,255,43.96,8195,23.05
1544,783444,81,20.25,8200,23.15
1545,785033,255,43.96,8205,22.94
1546,785126,207,35.26,8210,23.05
1547,785848,222,37.96,8215,23.15
1548,786275,496,144.49,8220,22.94
1549,786598,70,18.93,8226,23.15
1550,786812,73,19.32,8232,23.15
1551,787232,249,42.85,8237,23.15
1552,787274,67,18.51,8243,23.15
1553,787522,131,24.54,8249,23.15
1554,788177,51,15.86,8255,23.15
1555,788729,99,21.91,8260,23.05
1556,788851,82,20.36,8265,23.05
1557,789509,63,17.91,8270,23.15
1558,790778,216,36.85,8276,23.15
1559,790848,205,34.91,8281,23.37
1560,790965,57,16.93,8286,23.15
1561,791483,408,90.57,8292,22.94
1562,791514,79,20.03,8297,22.94
1563,791903,63,17.91,8302,23.15
1564,792590,89,21.05,8308,23.15
1565,792599,53,16.22,8313,23.15
1566,793293,508,144.95,8318,23.15
1567,793467,318,57.28,8324,23.15
1568,793528,79,20.03,8329,23.15
1569,793783,71,19.06,8334,23.15
1570,794522,62,17.75,8340,23.15
1571,794663,112,22.94,8346,23.15
1572,794865,99,21.91,8352,23.05
1573,795084,82,20.36,8357,23.15
1574,795532,284,49.41,8362,23.05
1575,795685,62,17.75,8368,23.05
1576,796824,61,17.60,8374,23.15
1577,796833,97,21.75,8380,23.15
1578,797114,85,20.67,8385,23.15
1579,797894,248,42.69,8390,23.05
1580,797982,159,27.66,8396,23.05
1581,798330,153,26.90,8401,23.15
1582,799055,134,24.82,8407,23.15
1583,799259,73,19.32,8413,23.05
1584,800052,60,17.43,8419,23.05
1585,800144,51,15.86,8425,23.15
1586,800306,97,21.75,8430,22.94
1587,801047,108,22.63,8435,23.15
1588,801263,192,32.67,8440,22.94
1589,801518,62,17.75,8445,23.15
1590,801647,188,32.01,8451,23.15
1591,802627,69,18.79,8456,23.15
1592,803066,88,20.96,8462,23.15
1593,804211,108,22.63,8467,23.05
1594,804413,275,47.73,8472,23.15
1595,805314,60,17.43,8478,23.05
1596,805342,88,20.96,8484,23.15
1597,806116,281,48.90,8489,23.05
1598,806152,76,19.69,8495,23.15
1599,806596,390,82.70,8500,22.94
1600,807321,319,57.64,8505,23.15
1601,807403,57,16.93,8510,23.05
1602,807649,483,132.60,8516,23.15
1603,807684,409,91.12,8522,23.15
1604,808187,92,21.32,8527,23.15
1605,808508,90,21.14,8532,23.05
1606,808871,57,16.93,8537,23.15
1607,808966,83,20.46,8543,23.15
1608,809168,97,21.75,8548,23.15
1609,809884,71,19.06,8553,23.05
1610,810119,56,16.76,8559,23.15
1611,810270,225,38.48,8565,23.15
1612,812599,63,17.91,8571,23.15
1613,814845,76,19.69,8577,23.15
1614,814874,120,23.58,8582,23.15
1615,815493,112,22.94,8588,23.15
1616,815850,88,20.96,8594,23.15
1617,816062,60,17.43,8599,23.15
1618,816080,88,20.96,8605,23.15
1619,816643,487,132.65,8610,23.05
1620,816686,154,27.02,8616,23.15
1621,816748,248,42.69,8621,23.15
1622,817328,105,22.39,8627,23.15
1623,818723,115,23.18,8632,23.05
1624,818882,152,26.78,8638,23.15
1625,819093,67,18.51,8643,23.15
1626,819296,224,38.29,8649,23.15
1627,820280,227,38.83,8655,23.15
1628,820619,57,16.93,8661,23.15
1629,820840,409,91.12,8667,23.15
1630,820888,668,291.28,8672,23.15
1631,821140,133,24.73,8677,23.15
1632,821195,263,45.37,8683,23.15
1633,821960,78,19.92,8689,23.15
1634,822238,287,50.23,8694,23.15
1635,823009,99,21.91,8700,23.15
1636,823642,489,138.11,8705,23.15
1637,823920,225,38.48,8711,23.15
1638,824142,63,17.91,8717,23.15
1639,824375,401,87.91,8723,23.15
1640,825273,51,15.86,8728,23.15
1641,825525,127,24.18,8733,23.15
1642,826265,220,37.58,8739,23.15
1643,826553,57,16.93,8744,23.15
1644,826652,127,24.18,8750,23.15
1645,827179,63,17.91,8756,23.05
1646,827816,97,21.75,8762,23.05
1647,827902,102,22.15,8767,23.05
1648,830326,71,19.06,8772,23.15
1649,831678,61,17.60,8778,23.15
1650,832171,496,144.49,8784,23.15
1651,832526,120,23.58,8790,23.15
1652,833357,71,19.06,8796,23.05
1653,833569,335,61.77,8802,23.05
1654,833928,108,22.63,8807,23.15
1655,834108,53,16.22,8812,23.15
1656,835354,71,19.06,8817,23.15
1657,835814,159,27.66,8823,23.05
1658,836295,51,15.86,8828,23.15
1659,838558,135,24.92,8833,23.05
1660,838704,71,19.06,8839,22.94
1661,838786,199,33.86,8845,23.15
1662,839218,127,24.18,8850,23.05
1663,839365,97,21.75,8856,23.15
1664,840337,57,16.93,8861,23.15
1665,841532,99,21.91,8867,23.15
1666,841962,89,21.05,8872,23.05
1667,845172,76,19.69,8877,23.15
1668,845304,76,19.69,8882,23.15
1669,845316,153,26.90,8887,23.15
1670,845722,70,18.93,8893,23.05
1671,847285,78,19.92,8899,23.05
1672,848240,76,19.69,8904,23.15
1673,848614,67,18.51,8909,22.94
1674,849150,220,37.58,8915,23.15
1675,849336,71,19.06,8920,23.15
1676,849496,67,18.51,8926,22.94
1677,849512,124,23.92,8932,23.15
1678,849734,76,19.69,8938,23.15
1679,850079,53,16.22,8943,23.05
1680,850429,163,28.20,8948,23.05
1681,851346,124,23.92,8953,23.15
1682,851507,96,21.67,8959,23.15
1683,854019,127,24.18,8964,22.94
1684,854121,204,34.73,8970,23.05
1685,854281,56,16.76,8975,23.15
1686,854467,131,24.54,8981,23.05
1687,854888,79,20.03,8987,22.94
1688,855356,51,15.86,8992,23.05
1689,856140,109,22.70,8997,23.15
1690,856213,73,19.32,9002,23.15
1691,856262,199,33.86,9008,23.05
1692,856383,109,22.70,9013,23.15
1693,856680,86,20.77,9018,23.15
1694,858451,96,21.67,9023,23.15
1695,859487,487,132.65,9028,23.05
1696,859795,409,91.12,9034,23.05
1697,860118,108,22.63,9039,23.15
1698,860838,248,42.69,9044,23.15
1699,860907,62,17.75,9050,23.15
1700,861579,229,39.22,9056,23.15
1701,861895,166,28.62,9062,23.05
1702,861933,57,16.93,9068,23.15
1703,862477,167,28.76,9074,23.15
1704,862530,63,17.91,9079,23.05
1705,862983,109,22.70,9085,23.15
1706,864906,231,39.55,9090,23.15
1707,866640,529,156.43,9096,23.15
1708,867083,115,23.18,9102,23.15
1709,867136,99,21.91,9108,23.15
1710,867436,60,17.43,9113,23.05
1711,867581,182,31.03,9119,23.15
1712,867787,192,32.67,9124,23.05
1713,868636,326,59.13,9129,23.15
1714,869197,98,21.83,9135,23.15
1715,870302,79,20.03,9140,23.15
1716,870993,107,22.55,9145,23.15
1717,871113,540,166.11,9150,23.15
1718,871446,97,21.75,9156,23.05
1719,871579,115,23.18,9161,22.94
1720,871839,76,19.69,9167,23.05
1721,871911,178,30.40,9172,23.05
1722,872099,75,19.57,9177,23.15
1723,872620,142,25.64,9183,23.05
1724,873626,71,19.06,9189,23.15
1725,875132,492,134.92,9195,23.15
1726,875751,543,164.77,9201,23.15
1727,877035,83,20.46,9207,23.15
1728,877129,63,17.91,9212,23.15
1729,877283,240,41.21,9218,23.15
1730,877364,193,32.84,9224,23.37
1731,877870,449,112.05,9229,23.15
1732,878076,99,21.91,9234,23.05
1733,878152,63,17.91,9239,23.05
1734,878270,127,24.18,9245,23.15
1735,878468,419,97.20,9251,23.05
1736,879574,103,22.23,9256,23.15
1737,880869,110,22.78,9261,23.05
1738,881258,67,18.51,9266,23.15
1739,881640,248,42.69,9272,23.15
1740,882959,57,16.93,9278,23.15
1741,883501,147,26.19,9284,23.15
1742,883592,92,21.32,9290,23.15
1743,883654,103,22.23,9295,23.26
1744,884205,66,18.36,9300,22.94
1745,884379,56,16.76,9306,23.15
1746,884503,56,16.76,9312,23.15
1747,884993,62,17.75,9318,23.26
1748,885316,302,53.30,9324,23.05
1749,886817,79,20.03,9329,23.15
1750,886827,62,17.75,9334,23.15
1751,886886,291,50.97,9340,23.15
1752,887372,88,20.96,9346,23.15
1753,887448,62,17.75,9351,23.15
1754,887894,345,64.98,9357,23.15
1755,888912,89,21.05,9362,23.05
1756,889245,56,16.76,9367,23.15
1757,889763,98,21.83,9373,23.15
1758,890063,127,24.18,9378,23.05
1759,890447,67,18.51,9384,23.05
1760,890455,108,22.63,9390,23.15
1761,891158,120,23.58,9395,23.15
1762,891663,63,17.91,9401,23.37
1763,892345,531,160.62,9407,23.15
1764,892849,451,113.08,9413,23.05
1765,893024,377,76.28,9418,23.15
1766,893213,225,38.48,9423,23.05
1767,893645,67,18.51,9429,23.15
1768,893712,391,82.35,9435,23.15
1769,893838,76,19.69,9440,23.05
1770,893922,115,23.18,9445,23.15
1771,893935,66,18.36,9451,23.15
1772,894325,67,18.51,9457,23.15
1773,895112,78,19.92,9463,23.05
1774,895182,56,16.76,9468,23.15
1775,895598,286,49.78,9474,23.15
1776,895936,137,25.12,9480,23.05
1777,896108,109,22.70,9486,23.15
1778,896182,307,54.48,9491,23.15
