Event,Ardn_time_ms,ADC,SiPM_mV,Deadtime_ms,Temp_C
1522,692657,396,85.28,8075,23.69
1523,693600,207,35.26,8080,23.37
1524,693619,103,22.23,8085,23.37
1525,693873,141,25.53,8090,23.91
1526,693884,63,17.91,8096,23.48
1527,696417,270,46.71,8102,23.58
1528,699291,206,35.07,8108,23.48
1529,699342,224,38.29,8113,23.69
1530,699766,71,19.06,8119,23.80
1531,699950,121,23.66,8125,23.37
1532,701917,63,17.91,8131,23.15
1533,702231,67,18.51,8137,23.48
1534,702641,184,31.36,8143,23.15
1535,702848,110,22.78,8148,23.37
1536,703269,53,16.22,8153,23.48
1537,703411,79,20.03,8158,23.80
1538,703469,240,41.21,8163,23.58
1539,704306,49,15.48,8169,23.48
1540,704414,83,20.46,8174,23.91
1541,705753,211,35.96,8179,23.37
1542,705841,83,20.46,8184,23.58
1543,706551,56,16.76,8189,23.37
1544,707466,135,24.92,8195,23.15
1545,707820,79,20.03,8201,23.15
1546,707956,115,23.18,8206,23.48
1547,708021,79,20.03,8212,23.37
1548,708253,61,17.60,8217,23.48
1549,708482,352,66.89,8223,23.48
1550,709522,56,16.76,8228,23.69
1551,710450,60,17.43,8234,23.69
1552,711313,291,50.97,8240,23.48
1553,711617,71,19.06,8246,23.37
1554,711646,108,22.63,8252,23.69
1555,711741,286,49.78,8257,23.80
1556,711858,57,16.93,8263,23.69
1557,711956,120,23.58,8269,23.37
1558,712002,483,132.60,8275,23.58
1559,712606,92,21.32,8281,23.80
1560,713152,216,36.85,8286,23.80
1561,713956,57,16.93,8291,23.48
1562,715708,316,56.81,8297,23.15
1563,715767,62,17.75,8302,23.48
1564,718075,57,16.93,8308,23.91
1565,718402,385,80.11,8314,23.48
1566,718685,81,20.25,8319,23.80
1567,719095,124,23.92,8324,23.15
1568,720261,63,17.91,8330,23.58
1569,720583,63,17.91,8336,23.58
1570,720734,353,67.64,8342,23.58
1571,721356,60,17.43,8347,23.69
1572,722848,241,41.39,8353,23.69
1573,722950,165,28.48,8359,23.80
1574,723244,98,21.83,8365,23.69
1575,723392,327,59.28,8370,23.48
1576,723459,89,21.05,8376,23.80
1577,723621,185,31.51,8381,23.37
1578,723826,62,17.75,8386,23.69
1579,724818,255,43.96,8392,23.48
1580,725116,76,19.69,8397,23.69
1581,725683,389,81.58,8402,23.80
1582,725899,199,33.86,8407,23.37
1583,725921,79,20.03,8412,23.48
1584,726219,79,20.03,8417,23.69
1585,726531,83,20.46,8422,23.48
1586,726634,79,20.03,8428,23.37
1587,727023,85,20.67,8433,23.48
1588,727221,121,23.66,8438,23.48
1589,727763,188,32.01,8444,23.58
1590,727825,58,17.10,8449,23.48
1591,727964,120,23.58,8455,23.48
1592,728577,199,33.86,8461,23.91
1593,728835,204,34.73,8466,23.69
1594,729638,112,22.94,8471,23.37
1595,729717,108,22.63,8477,23.58
1596,729946,408,90.57,8482,23.69
1597,730114,63,17.91,8487,23.80
1598,730195,62,17.75,8493,24.01
1599,730522,71,19.06,8499,23.58
1600,731186,67,18.51,8505,23.91
1601,731280,147,26.19,8511,23.69
1602,731681,61,17.60,8517,23.69
1603,732255,112,22.94,8523,23.69
1604,732716,156,27.28,8529,23.58
1605,732748,67,18.51,8534,23.80
1606,733171,88,20.96,8540,23.80
1607,733194,480,130.21,8545,23.58
1608,733548,327,59.28,8551,23.80
1609,733785,159,27.66,8557,23.58
1610,734728,114,23.10,8562,23.58
1611,734904,69,18.79,8568,23.48
1612,735264,217,37.04,8574,23.69
1613,735406,71,19.06,8579,23.48
1614,736171,314,56.08,8585,23.37
1615,736231,83,20.46,8590,23.58
1616,736398,103,22.23,8595,23.48
1617,737092,99,21.91,8600,23.58
1618,737812,435,104.92,8605,23.80
1619,737823,71,19.06,8610,23.48
1620,738797,57,16.93,8616,23.37
1621,739335,85,20.67,8622,23.15
1622,739622,188,32.01,8627,23.37
1623,739674,473,126.29,8632,23.15
1624,739768,62,17.75,8638,23.69
1625,739844,63,17.91,8644,23.69
1626,741361,105,22.39,8650,23.37
1627,741397,179,30.55,8655,23.15
1628,741697,231,39.55,8660,23.37
1629,741821,153,26.90,8666,23.58
1630,742403,63,17.91,8672,23.48
1631,743462,79,20.03,8678,23.37
1632,744691,70,18.93,8683,23.69
1633,744794,127,24.18,8689,23.37
1634,745411,236,40.44,8695,23.48
1635,745619,335,61.77,8701,23.26
1636,745744,162,28.06,8706,23.15
1637,746730,224,38.29,8712,23.80
1638,747175,71,19.06,8718,23.58
1639,747626,460,119.54,8724,23.80
1640,747635,402,87.25,8730,23.15
1641,748026,519,154.30,8735,23.48
1642,748196,268,46.26,8741,23.58
1643,748786,60,17.43,8747,23.48
1644,748963,51,15.86,8753,23.37
1645,749696,60,17.43,8758,23.80
1646,750185,108,22.63,8764,23.48
1647,750464,99,21.91,8769,23.58
1648,751776,51,15.86,8774,23.48
1649,751909,415,95.00,8779,23.58
1650,752335,718,366.73,8784,23.48
1651,752863,82,20.36,8789,23.48
1652,753019,62,17.75,8794,23.37
1653,753522,193,32.84,8800,23.15
1654,753807,85,20.67,8805,23.48
1655,754222,127,24.18,8810,23.15
1656,754404,487,132.65,8816,23.37
1657,754411,79,20.03,8822,23.37
1658,754480,63,17.91,8827,23.48
1659,754639,467,121.56,8833,23.48
1660,755002,483,132.60,8839,23.15
1661,755013,56,16.76,8845,23.80
1662,755292,287,50.23,8851,23.48
1663,755453,71,19.06,8857,23.37
1664,755468,134,24.82,8863,23.48
1665,755859,71,19.06,8869,23.37
1666,755955,74,19.44,8875,23.37
1667,756225,254,43.77,8881,23.58
1668,757356,103,22.23,8887,23.48
1669,757872,142,25.64,8892,23.48
1670,757988,125,24.00,8898,23.48
1671,758263,67,18.51,8904,23.48
1672,758451,88,20.96,8910,23.69
1673,758782,153,26.90,8915,23.15
1674,759461,124,23.92,8921,23.48
1675,759532,371,73.82,8927,23.37
1676,759895,271,46.93,8932,23.15
1677,760071,48,15.29,8938,23.48
1678,760348,49,15.48,8943,23.37
1679,760399,275,47.73,8948,23.15
1680,761273,96,21.67,8954,23.37
1681,761374,63,17.91,8959,23.15
1682,761823,103,22.23,8965,23.69
1683,762255,92,21.32,8970,23.48
1684,762388,115,23.18,8975,23.37
1685,762934,126,24.09,8981,23.48
1686,762966,83,20.46,8987,23.15
1687,763086,127,24.18,8993,23.37
1688,764562,121,23.66,8999,23.15
1689,764845,287,50.23,9005,23.69
1690,764859,582,193.83,9011,23.48
1691,765346,89,21.05,9017,23.15
1692,765876,63,17.91,9022,23.15
1693,765969,71,19.06,9028,23.91
1694,766519,93,21.41,9034,23.69
1695,767065,211,35.96,9039,23.48
1696,769053,76,19.69,9044,23.48
1697,769289,153,26.90,9049,23.48
1698,770110,79,20.03,9055,23.37
1699,770417,304,53.73,9060,23.15
1700,770518,56,16.76,9065,23.69
1701,771080,423,97.36,9071,23.69
1702,771233,455,117.03,9076,23.69
1703,772091,419,97.20,9082,23.15
1704,772163,158,27.53,9087,23.48
1705,772298,56,16.76,9092,23.58
1706,773015,76,19.69,9098,23.58
1707,773113,51,15.86,9103,23.69
1708,773607,195,33.17,9108,23.69
1709,773917,117,23.34,9113,23.69
1710,774967,70,18.93,9119,23.15
1711,775098,79,20.03,9125,23.69
1712,775389,60,17.43,9130,23.69
1713,775891,83,20.46,9136,23.58
1714,777106,71,19.06,9142,23.58
1715,777426,79,20.03,9148,23.91
1716,777451,98,21.83,9153,23.15
1717,778783,57,16.93,9158,23.48
1718,779464,56,16.76,9164,23.37
1719,779524,99,21.91,9170,23.15
1720,780765,79,20.03,9175,23.69
1721,780945,114,23.10,9180,24.01
1722,782153,79,20.03,9186,23.37
1723,783029,51,15.86,9191,23.69
1724,785008,115,23.18,9196,23.91
1725,785167,437,106.21,9202,23.48
1726,785604,63,17.91,9207,23.37
1727,785943,440,109.25,9213,23.48
1728,787203,62,17.75,9218,23.37
1729,787269,287,50.23,9224,23.37
1730,787614,231,39.55,9230,23.37
1731,787956,106,22.47,9236,23.37
1732,788099,99,21.91,9241,23.15
1733,788222,115,23.18,9246,23.15
1734,788327,467,121.56,9252,23.37
1735,788645,96,21.67,9258,23.48
1736,788908,271,46.93,9263,23.48
1737,790418,291,50.97,9269,23.58
1738,790748,89,21.05,9275,23.15
1739,790945,440,109.25,9280,23.48
1740,793046,304,53.73,9285,23.48
1741,793372,89,21.05,9290,23.48
1742,794238,126,24.09,9295,23.37
1743,794384,280,48.67,9301,23.37
1744,794617,77,19.81,9307,23.15
1745,794728,103,22.23,9312,23.15
1746,794791,115,23.18,9317,23.69
1747,795494,83,20.46,9323,23.37
1748,795938,421,97.33,9329,23.26
1749,796307,127,24.18,9334,23.37
1750,796353,96,21.67,9340,23.48
1751,797106,163,28.20,9345,23.58
1752,797145,402,87.25,9351,23.37
1753,797398,240,41.21,9356,23.58
1754,797473,167,28.76,9362,23.15
1755,797590,414,93.93,9367,23.37
1756,797912,252,43.42,9372,23.48
1757,798527,67,18.51,9378,23.48
1758,798623,49,15.48,9384,23.69
1759,799255,71,19.06,9389,23.58
1760,800132,298,52.37,9395,23.37
1761,801038,79,20.03,9401,23.48
1762,801080,71,19.06,9406,23.48
1763,801946,49,15.48,9412,23.69
1764,802564,63,17.91,9417,23.58
1765,802879,94,21.50,9423,23.48
1766,802983,63,17.91,9428,23.15
1767,803073,489,138.11,9434,23.58
1768,803381,103,22.23,9440,23.37
1769,803556,304,53.73,9445,23.69
1770,803689,71,19.06,9450,23.58
1771,804441,177,30.25,9456,23.48
1772,805379,98,21.83,9461,23.80
1773,805455,478,129.43,9466,23.37
1774,805911,184,31.36,9472,23.91
1775,806818,67,18.51,9477,23.58
1776,808188,114,23.10,9483,23.80
1777,808550,359,69.86,9489,23.48
1778,808676,79,20.03,9494,23.37
1779,808815,63,17.91,9499,23.91
1780,809691,199,33.86,9505,23.58
1781,809919,178,30.40,9510,23.37
1782,810332,105,22.39,9515,23.48
1783,811461,299,52.61,9520,23.48
1784,811776,85,20.67,9526,23.80
1785,812775,57,16.93,9531,23.69
1786,813137,287,50.23,9537,23.48
1787,813326,286,49.78,9543,23.58
1788,813786,115,23.18,9549,23.58
1789,813810,81,20.25,9555,23.69
1790,813987,51,15.86,9561,23.80
1791,814235,93,21.41,9566,23.37
1792,814440,396,85.28,9571,23.69
1793,814920,99,21.91,9576,23.37
1794,815213,57,16.93,9581,23.48
1795,816420,56,16.76,9587,23.80
1796,816681,252,43.42,9593,23.69
1797,817567,88,20.96,9599,23.69
1798,818045,63,17.91,9604,23.37
1799,818499,127,24.18,9610,24.01
1800,818522,304,53.73,9616,23.48
1801,818995,568,189.84,9622,23.37
1802,819254,319,57.64,9628,23.58
1803,819446,92,21.32,9633,23.91
1804,820110,90,21.14,9638,23.48
1805,820973,252,43.42,9643,23.69
1806,821338,96,21.67,9649,23.48
1807,821771,53,16.22,9654,23.48
1808,821948,115,23.18,9659,23.69
1809,822731,131,24.54,9665,23.58
1810,822944,108,22.63,9671,23.69
1811,823333,71,19.06,9676,23.48
1812,823413,195,33.17,9682,23.37
1813,823651,92,21.32,9687,23.48
1814,823670,217,37.04,9692,23.15
1815,823711,184,31.36,9697,23.37
1816,823879,355,68.30,9702,23.58
1817,823954,67,18.51,9707,23.69
1818,824770,156,27.28,9713,23.58
1819,824963,591,188.65,9718,23.48
1820,825122,62,17.75,9724,23.91
1821,826792,70,18.93,9730,23.80
1822,827206,97,21.75,9736,23.69
1823,827503,78,19.92,9741,23.37
1824,827784,51,15.86,9746,23.80
1825,829509,56,16.76,9751,23.37
1826,829698,224,38.29,9757,23.69
1827,829756,63,17.91,9763,23.48
1828,830663,63,17.91,9769,23.58
1829,831411,127,24.18,9775,23.80
1830,831834,56,16.76,9781,24.01
1831,831974,384,80.08,9787,23.91
1832,832172,353,67.64,9792,23.80
1833,832461,76,19.69,9797,23.80
1834,832542,99,21.91,9802,23.58
1835,832634,99,21.91,9807,23.69
1836,833073,284,49.41,9812,23.58
1837,835198,71,19.06,9818,23.15
1838,835484,56,16.76,9824,23.15
1839,836045,63,17.91,9830,23.91
1840,836884,63,17.91,9836,23.48
1841,837310,56,16.76,9842,23.15
1842,837695,63,17.91,9848,23.80
1843,837927,56,16.76,9854,23.48
1844,838382,217,37.04,9860,23.37
1845,838673,83,20.46,9865,23.69
1846,838951,359,69.86,9870,23.69
1847,840237,67,18.51,9875,23.48
1848,840364,326,59.13,9881,23.37
1849,841349,254,43.77,9887,23.48
1850,841856,62,17.75,9893,23.37
1851,843057,483,132.60,9899,23.69
1852,844090,66,18.36,9905,23.48
1853,844240,77,19.81,9911,23.37
1854,844417,99,21.91,9916,24.01
1855,844708,199,33.86,9921,23.48
1856,845558,53,16.22,9926,23.48
1857,845939,124,23.92,9931,23.69
1858,846062,216,36.85,9937,23.37
1859,846413,76,19.69,9942,23.37
1860,846635,78,19.92,9947,23.37
1861,847866,51,15.86,9952,23.69
1862,847892,291,50.97,9957,23.37
1863,847910,57,16.93,9963,23.37
1864,848439,71,19.06,9969,23.37
1865,848534,62,17.75,9975,23.15
1866,848621,281,48.90,9981,23.37
1867,848820,78,19.92,9987,23.15
1868,848907,207,35.26,9992,23.37
1869,849720,146,26.08,9997,23.15
1870,850073,243,41.74,10003,23.37
1871,850296,76,19.69,10009,23.48
1872,851047,88,20.96,10015,23.37
1873,851976,231,39.55,10020,23.48
1874,852511,60,17.43,10026,23.15
1875,852749,231,39.55,10032,23.15
1876,853232,60,17.43,10038,23.37
1877,853277,167,28.76,10044,23.48
1878,853490,319,57.64,10050,23.15
1879,853862,266,46.00,10055,23.15
1880,853935,56,16.76,10061,23.48
1881,854104,63,17.91,10067,23.37
1882,854380,63,17.91,10073,23.69
1883,854419,280,48.67,10079,23.37
1884,854673,371,73.82,10085,23.58
1885,854886,67,18.51,10090,23.37
1886,854975,56,16.76,10096,23.37
1887,855697,71,19.06,10102,23.37
1888,856394,312,55.68,10108,23.58
1889,856423,79,20.03,10114,23.58
1890,857059,88,20.96,10120,23.37
1891,857203,83,20.46,10125,23.37
1892,857245,120,23.58,10131,23.48
1893,857837,96,21.67,10137,23.37
1894,859086,88,20.96,10143,23.15
1895,859129,67,18.51,10148,23.15
1896,859831,76,19.69,10154,23.48
1897,859877,71,19.06,10160,23.37
1898,860661,255,43.96,10166,23.48
1899,860777,51,15.86,10172,23.37
1900,860813,63,17.91,10178,23.37
1901,861033,63,17.91,10184,23.37
1902,861060,51,15.86,10190,23.15
1903,861154,56,16.76,10196,23.48
1904,861443,153,26.90,10202,23.58
1905,861466,56,16.76,10208,23.37
1906,862111,71,19.06,10214,23.15
1907,862235,76,19.69,10220,23.15
1908,863150,255,43.96,10226,23.58
1909,863285,67,18.51,10232,23.37
1910,863372,57,16.93,10238,23.48
1911,864728,97,21.75,10244,23.15
1912,864947,115,23.18,10249,23.58
1913,865171,60,17.43,10255,23.15
1914,865208,79,20.03,10261,23.58
1915,865660,51,15.86,10266,23.37
1916,866121,56,16.76,10272,23.15
1917,866240,56,16.76,10278,23.15
1918,866252,69,18.79,10284,23.15
1919,866569,371,73.82,10290,23.15
1920,867410,51,15.86,10295,23.15
1921,868275,63,17.91,10301,23.37
1922,868426,335,61.77,10307,23.48
1923,869790,236,40.44,10313,23.69
1924,869965,284,49.41,10319,23.15
1925,870582,67,18.51,10325,23.37
1926,870981,88,20.96,10331,23.15
1927,872360,368,72.93,10336,23.15
1928,872868,78,19.92,10342,23.48
1929,873566,58,17.10,10348,23.37
1930,873891,71,19.06,10354,23.15
1931,873984,93,21.41,10360,23.15
1932,874052,614,229.43,10365,23.15
1933,875023,49,15.48,10371,23.37
1934,875210,67,18.51,10376,23.37
1935,875383,231,39.55,10382,23.37
1936,875758,83,20.46,10388,23.37
1937,876033,391,82.35,10394,23.26
1938,876089,462,120.87,10399,23.15
1939,877064,108,22.63,10405,23.37
1940,878580,63,17.91,10411,23.37
1941,878646,70,18.93,10417,23.37
1942,879302,152,26.78,10423,23.37
1943,881719,76,19.69,10429,23.15
1944,881963,204,34.73,10434,23.15
1945,883192,71,19.06,10440,23.15
1946,883612,238,40.82,10446,23.37
1947,883937,108,22.63,10452,23.37
1948,884161,332,61.17,10458,23.15
1949,884532,241,41.39,10464,23.58
1950,885102,57,16.93,10470,23.15
1951,886323,67,18.51,10476,23.15
1952,886534,67,18.51,10482,23.37
1953,886596,248,42.69,10488,23.37
1954,887584,207,35.26,10494,23.15
1955,887593,131,24.54,10499,23.37
1956,887735,515,147.53,10505,23.15
1957,887784,304,53.73,10511,23.15
1958,888465,70,18.93,10517,23.15
1959,889420,83,20.46,10523,23.15
1960,890117,103,22.23,10529,23.05
1961,890144,88,20.96,10534,23.37
1962,890959,83,20.46,10540,23.69
1963,891716,49,15.48,10546,23.15
1964,891883,89,21.05,10551,23.15
1965,892363,307,54.48,10556,23.15
1966,892925,56,16.76,10562,23.15
1967,893150,142,25.64,10568,23.48
1968,893742,99,21.91,10574,23.15
1969,893829,63,17.91,10579,23.15
1970,894358,152,26.78,10585,23.37
1971,894469,312,55.68,10591,23.15
1972,894626,53,16.22,10597,23.15
